"Plot Title: Sensor_23"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10396210, SEN S/N: 10396210)","RH, % (LGR S/N: 10396210, SEN S/N: 10396210)","Intensity, Lux (LGR S/N: 10396210, SEN S/N: 10396210)","Host Connected (LGR S/N: 10396210)","Stopped (LGR S/N: 10396210)","End Of File (LGR S/N: 10396210)"
100,09/22/22 01:15:00 AM,23.040,58.542,11.8,,,
101,09/22/22 01:20:00 AM,22.585,60.373,11.8,,,
102,09/22/22 01:25:00 AM,22.657,60.782,19.7,,,
103,09/22/22 01:30:00 AM,22.753,60.644,11.8,,,
104,09/22/22 01:35:00 AM,22.848,60.537,11.8,,,
105,09/22/22 01:40:00 AM,22.944,60.430,11.8,,,
106,09/22/22 01:45:00 AM,23.016,60.289,11.8,,,
107,09/22/22 01:50:00 AM,23.064,60.204,11.8,,,
108,09/22/22 01:55:00 AM,23.136,60.154,11.8,,,
109,09/22/22 02:00:00 AM,23.160,60.128,11.8,,,
110,09/22/22 02:05:00 AM,23.208,60.043,11.8,,,
111,09/22/22 02:10:00 AM,23.208,59.245,11.8,,,
112,09/22/22 02:15:00 AM,22.681,59.684,19.7,,,
113,09/22/22 02:20:00 AM,22.657,60.568,11.8,,,
114,09/22/22 02:25:00 AM,22.753,60.491,11.8,,,
115,09/22/22 02:30:00 AM,22.848,60.384,11.8,,,
116,09/22/22 02:35:00 AM,22.920,60.304,19.7,,,
117,09/22/22 02:40:00 AM,22.992,60.193,11.8,,,
118,09/22/22 02:45:00 AM,23.040,60.078,11.8,,,
119,09/22/22 02:50:00 AM,23.088,60.024,11.8,,,
120,09/22/22 02:55:00 AM,23.136,59.940,11.8,,,
121,09/22/22 03:00:00 AM,23.184,59.917,11.8,,,
122,09/22/22 03:05:00 AM,23.208,59.859,19.7,,,
123,09/22/22 03:10:00 AM,22.872,57.468,19.7,,,
124,09/22/22 03:15:00 AM,22.657,60.079,11.8,,,
125,09/22/22 03:20:00 AM,22.705,60.300,11.8,,,
126,09/22/22 03:25:00 AM,22.800,60.254,11.8,,,
127,09/22/22 03:30:00 AM,22.848,60.170,19.7,,,
128,09/22/22 03:35:00 AM,22.920,60.028,11.8,,,
129,09/22/22 03:40:00 AM,22.968,59.944,11.8,,,
130,09/22/22 03:45:00 AM,23.016,59.890,11.8,,,
131,09/22/22 03:50:00 AM,23.064,59.837,19.7,,,
132,09/22/22 03:55:00 AM,23.112,59.783,11.8,,,
133,09/22/22 04:00:00 AM,23.136,59.694,11.8,,,
134,09/22/22 04:05:00 AM,22.896,57.657,11.8,,,
135,09/22/22 04:10:00 AM,22.489,60.021,11.8,,,
136,09/22/22 04:15:00 AM,22.561,60.339,11.8,,,
137,09/22/22 04:20:00 AM,22.657,60.262,11.8,,,
138,09/22/22 04:25:00 AM,22.729,60.151,11.8,,,
139,09/22/22 04:30:00 AM,22.800,60.071,11.8,,,
140,09/22/22 04:35:00 AM,22.872,59.960,11.8,,,
141,09/22/22 04:40:00 AM,22.920,59.875,11.8,,,
142,09/22/22 04:45:00 AM,22.968,59.791,11.8,,,
143,09/22/22 04:50:00 AM,23.016,59.737,11.8,,,
144,09/22/22 04:55:00 AM,23.040,59.649,11.8,,,
145,09/22/22 05:00:00 AM,23.064,59.622,11.8,,,
146,09/22/22 05:05:00 AM,23.088,59.564,11.8,,,
147,09/22/22 05:10:00 AM,23.112,59.506,11.8,,,
148,09/22/22 05:15:00 AM,23.136,59.510,11.8,,,
149,09/22/22 05:20:00 AM,23.160,59.483,11.8,,,
150,09/22/22 05:25:00 AM,23.184,59.426,11.8,,,
151,09/22/22 05:30:00 AM,23.208,59.429,11.8,,,
152,09/22/22 05:35:00 AM,23.136,58.156,11.8,,,
153,09/22/22 05:40:00 AM,22.513,59.689,11.8,,,
154,09/22/22 05:45:00 AM,22.537,60.182,11.8,,,
155,09/22/22 05:50:00 AM,22.633,60.105,11.8,,,
156,09/22/22 05:55:00 AM,22.705,59.994,19.7,,,
157,09/22/22 06:00:00 AM,22.776,59.883,11.8,,,
158,09/22/22 06:05:00 AM,22.824,59.799,11.8,,,
159,09/22/22 06:10:00 AM,22.872,59.714,11.8,,,
160,09/22/22 06:15:00 AM,22.920,59.661,11.8,,,
161,09/22/22 06:20:00 AM,22.968,59.637,11.8,,,
162,09/22/22 06:25:00 AM,22.992,59.580,11.8,,,
163,09/22/22 06:30:00 AM,23.016,59.522,11.8,,,
164,09/22/22 06:35:00 AM,23.040,59.495,11.8,,,
165,09/22/22 06:40:00 AM,23.064,59.468,11.8,,,
166,09/22/22 06:45:00 AM,23.088,59.411,11.8,,,
167,09/22/22 06:50:00 AM,23.112,59.414,11.8,,,
168,09/22/22 06:55:00 AM,23.112,59.384,11.8,,,
169,09/22/22 07:00:00 AM,23.136,59.357,11.8,,,
170,09/22/22 07:05:00 AM,23.136,59.357,19.7,,,
171,09/22/22 07:10:00 AM,23.160,59.330,11.8,,,
172,09/22/22 07:15:00 AM,23.160,59.299,19.7,,,
173,09/22/22 07:20:00 AM,22.729,57.168,19.7,,,
174,09/22/22 07:25:00 AM,22.441,59.922,27.6,,,
175,09/22/22 07:30:00 AM,22.513,60.056,35.5,,,
176,09/22/22 07:35:00 AM,22.609,60.010,51.2,,,
177,09/22/22 07:40:00 AM,22.681,59.868,74.9,,,
178,09/22/22 07:45:00 AM,22.729,59.753,98.5,,,
179,09/22/22 07:50:00 AM,22.776,59.730,122.2,,,
180,09/22/22 07:55:00 AM,22.824,59.645,145.8,,,
181,09/22/22 08:00:00 AM,22.872,59.592,169.5,,,
182,09/22/22 08:05:00 AM,22.896,59.503,185.3,,,
183,09/22/22 08:10:00 AM,22.920,59.507,208.9,,,
184,09/22/22 08:15:00 AM,22.968,59.423,232.6,,,
185,09/22/22 08:20:00 AM,22.992,59.426,248.3,,,
186,09/22/22 08:25:00 AM,23.040,59.342,272.0,,,
187,09/22/22 08:30:00 AM,23.064,59.345,295.6,,,
188,09/22/22 08:35:00 AM,23.088,59.318,319.3,,,
189,09/22/22 08:40:00 AM,23.112,59.261,342.9,,,
190,09/22/22 08:45:00 AM,23.160,59.176,358.7,,,
191,09/22/22 08:50:00 AM,22.992,57.609,390.2,,,
192,09/22/22 08:55:00 AM,22.537,59.845,413.9,,,
193,09/22/22 09:00:00 AM,22.585,60.190,437.5,,,
194,09/22/22 09:05:00 AM,22.681,60.113,469.1,,,
195,09/22/22 09:10:00 AM,22.776,59.975,492.7,,,
196,09/22/22 09:15:00 AM,22.872,59.806,532.2,,,
197,09/22/22 09:20:00 AM,22.944,59.695,563.7,,,
198,09/22/22 09:25:00 AM,23.016,59.614,587.3,,,
199,09/22/22 09:30:00 AM,22.872,58.301,626.8,,,
200,09/22/22 09:35:00 AM,22.489,60.449,650.4,,,
201,09/22/22 09:40:00 AM,22.609,60.499,681.9,,,
202,09/22/22 09:45:00 AM,22.729,60.304,705.6,,,
203,09/22/22 09:50:00 AM,22.848,60.140,737.1,,,
204,09/22/22 09:55:00 AM,22.968,59.975,768.7,,,
205,09/22/22 10:00:00 AM,23.064,59.959,800.2,,,
206,09/22/22 10:05:00 AM,22.800,57.950,816.0,,,
207,09/22/22 10:10:00 AM,22.657,60.568,847.5,,,
208,09/22/22 10:15:00 AM,22.776,60.526,863.3,,,
209,09/22/22 10:20:00 AM,22.920,60.365,879.0,,,
210,09/22/22 10:25:00 AM,23.064,60.388,886.9,,,
211,09/22/22 10:30:00 AM,23.112,59.199,910.6,,,
212,09/22/22 10:35:00 AM,22.729,61.037,902.7,,,
213,09/22/22 10:40:00 AM,22.800,60.988,910.6,,,
214,09/22/22 10:45:00 AM,22.968,60.648,918.5,,,
215,09/22/22 10:50:00 AM,23.112,60.732,918.5,,,
216,09/22/22 10:55:00 AM,23.016,58.938,926.3,,,
217,09/22/22 11:00:00 AM,22.800,60.957,926.3,,,
218,09/22/22 11:05:00 AM,22.944,61.041,926.3,,,
219,09/22/22 11:10:00 AM,23.112,60.916,950.0,,,
220,09/22/22 11:15:00 AM,23.280,60.361,942.1,,,
221,09/22/22 11:20:00 AM,23.016,59.123,957.9,,,
222,09/22/22 11:25:00 AM,22.920,60.976,965.8,,,
223,09/22/22 11:30:00 AM,23.088,60.820,973.6,,,
224,09/22/22 11:35:00 AM,23.280,60.912,981.5,,,
225,09/22/22 11:40:00 AM,23.472,60.882,981.5,,,
226,09/22/22 11:45:00 AM,23.641,60.725,997.3,,,
227,09/22/22 11:50:00 AM,23.785,60.502,1005.2,,,
228,09/22/22 11:55:00 AM,23.954,60.345,1005.2,,,
229,09/22/22 12:00:00 PM,24.098,60.214,1013.1,,,
230,09/22/22 12:05:00 PM,24.219,60.049,1020.9,,,
231,09/22/22 12:10:00 PM,24.363,59.979,1028.8,,,
232,09/22/22 12:15:00 PM,24.508,59.879,1036.7,,,
233,09/22/22 12:20:00 PM,24.629,59.806,1036.7,,,
234,09/22/22 12:25:00 PM,24.750,59.609,1036.7,,,
235,09/22/22 12:30:00 PM,24.871,59.597,1044.6,,,
236,09/22/22 12:35:00 PM,25.016,59.557,1044.6,,,
237,09/22/22 12:40:00 PM,25.137,59.484,1028.8,,,
238,09/22/22 12:45:00 PM,25.258,59.379,1052.5,,,
239,09/22/22 12:50:00 PM,25.380,59.398,1076.1,,,
240,09/22/22 12:55:00 PM,25.501,59.324,1060.4,,,
241,09/22/22 01:00:00 PM,25.623,59.281,1076.1,,,
242,09/22/22 01:05:00 PM,25.744,59.206,1076.1,,,
243,09/22/22 01:10:00 PM,25.866,59.163,1068.2,,,
244,09/22/22 01:15:00 PM,25.963,59.116,1099.8,,,
245,09/22/22 01:20:00 PM,26.109,59.046,1099.8,,,
246,09/22/22 01:25:00 PM,26.207,58.999,1115.6,,,
247,09/22/22 01:30:00 PM,26.329,58.955,1115.6,,,
248,09/22/22 01:35:00 PM,26.426,58.908,1115.6,,,
249,09/22/22 01:40:00 PM,26.549,58.802,1139.2,,,
250,09/22/22 01:45:00 PM,26.280,57.265,1139.2,,,
251,09/22/22 01:50:00 PM,26.158,58.991,934.2,,,
252,09/22/22 01:55:00 PM,26.280,59.134,555.8,,,
253,09/22/22 02:00:00 PM,26.402,59.122,1170.7,,,
254,09/22/22 02:05:00 PM,26.573,59.086,1155.0,,,
255,09/22/22 02:10:00 PM,26.329,56.991,1139.2,,,
256,09/22/22 02:15:00 PM,26.109,59.139,1147.1,,,
257,09/22/22 02:20:00 PM,26.280,59.258,1139.2,,,
258,09/22/22 02:25:00 PM,26.475,59.133,1139.2,,,
259,09/22/22 02:30:00 PM,26.646,59.035,1131.3,,,
260,09/22/22 02:35:00 PM,26.573,57.028,1131.3,,,
261,09/22/22 02:40:00 PM,26.256,58.944,1131.3,,,
262,09/22/22 02:45:00 PM,26.378,59.025,1131.3,,,
263,09/22/22 02:50:00 PM,26.549,59.020,1123.4,,,
264,09/22/22 02:55:00 PM,26.744,58.926,1115.6,,,
265,09/22/22 03:00:00 PM,26.646,57.664,1099.8,,,
266,09/22/22 03:05:00 PM,26.158,58.743,595.2,,,
267,09/22/22 03:10:00 PM,26.182,58.933,555.8,,,
268,09/22/22 03:15:00 PM,26.378,59.025,1076.1,,,
269,09/22/22 03:20:00 PM,26.573,58.993,1091.9,,,
270,09/22/22 03:25:00 PM,26.402,57.065,1084.0,,,
271,09/22/22 03:30:00 PM,26.012,58.751,1076.1,,,
272,09/22/22 03:35:00 PM,26.182,58.933,1084.0,,,
273,09/22/22 03:40:00 PM,26.402,58.966,1068.2,,,
274,09/22/22 03:45:00 PM,26.573,58.246,1076.1,,,
275,09/22/22 03:50:00 PM,26.256,56.824,1052.5,,,
276,09/22/22 03:55:00 PM,26.012,58.813,1052.5,,,
277,09/22/22 04:00:00 PM,26.207,58.812,1044.6,,,
278,09/22/22 04:05:00 PM,26.426,58.908,1020.9,,,
279,09/22/22 04:10:00 PM,26.500,57.329,1020.9,,,
280,09/22/22 04:15:00 PM,26.036,56.854,1005.2,,,
281,09/22/22 04:20:00 PM,25.987,58.934,1013.1,,,
282,09/22/22 04:25:00 PM,26.231,58.878,989.4,,,
283,09/22/22 04:30:00 PM,26.426,58.473,957.9,,,
284,09/22/22 04:35:00 PM,26.158,56.653,934.2,,,
285,09/22/22 04:40:00 PM,25.841,58.880,910.6,,,
286,09/22/22 04:45:00 PM,26.036,58.910,902.7,,,
287,09/22/22 04:50:00 PM,26.280,59.072,894.8,,,
288,09/22/22 04:55:00 PM,26.109,57.552,886.9,,,
289,09/22/22 05:00:00 PM,25.695,57.832,855.4,,,
290,09/22/22 05:05:00 PM,25.793,59.028,831.7,,,
291,09/22/22 05:10:00 PM,26.036,59.065,800.2,,,
292,09/22/22 05:15:00 PM,26.158,58.089,784.4,,,
293,09/22/22 05:20:00 PM,25.817,56.946,752.9,,,
294,09/22/22 05:25:00 PM,25.671,59.195,705.6,,,
295,09/22/22 05:30:00 PM,25.890,59.167,674.1,,,
296,09/22/22 05:35:00 PM,26.085,58.420,634.6,,,
297,09/22/22 05:40:00 PM,25.671,57.237,587.3,,,
298,09/22/22 05:45:00 PM,25.307,56.434,540.0,,,
299,09/22/22 05:50:00 PM,24.847,56.490,484.9,,,
300,09/22/22 05:55:00 PM,24.653,55.900,469.1,,,
301,09/22/22 06:00:00 PM,24.339,56.073,327.2,,,
302,09/22/22 06:05:00 PM,24.002,55.649,390.2,,,
303,09/22/22 06:10:00 PM,23.713,55.544,358.7,,,
304,09/22/22 06:15:00 PM,23.545,55.457,319.3,,,
305,09/22/22 06:20:00 PM,23.232,55.381,240.5,,,
306,09/22/22 06:25:00 PM,22.968,55.747,208.9,,,
307,09/22/22 06:30:00 PM,22.824,57.028,185.3,,,
308,09/22/22 06:35:00 PM,23.112,58.183,185.3,,,
309,09/22/22 06:40:00 PM,23.304,57.595,161.6,,,
310,09/22/22 06:45:00 PM,23.064,56.909,130.1,,,
311,09/22/22 06:50:00 PM,22.992,58.965,106.4,,,
312,09/22/22 06:55:00 PM,23.304,58.891,82.8,,,
313,09/22/22 07:00:00 PM,23.400,57.702,59.1,,,
314,09/22/22 07:05:00 PM,23.040,57.369,43.4,,,
315,09/22/22 07:10:00 PM,23.112,59.353,27.6,,,
316,09/22/22 07:15:00 PM,23.400,59.275,19.7,,,
317,09/22/22 07:20:00 PM,23.400,57.764,19.7,,,
318,09/22/22 07:25:00 PM,22.992,58.565,11.8,,,
319,09/22/22 07:30:00 PM,23.088,59.564,19.7,,,
320,09/22/22 07:35:00 PM,23.352,59.421,11.8,,,
321,09/22/22 07:40:00 PM,23.376,57.822,11.8,,,
322,09/22/22 07:45:00 PM,22.992,58.473,11.8,,,
323,09/22/22 07:50:00 PM,23.064,59.714,19.7,,,
324,09/22/22 07:55:00 PM,23.328,59.632,11.8,,,
325,09/22/22 08:00:00 PM,23.256,57.711,11.8,,,
326,09/22/22 08:05:00 PM,22.896,59.626,19.7,,,
327,09/22/22 08:10:00 PM,23.112,59.844,19.7,,,
328,09/22/22 08:15:00 PM,23.352,59.698,11.8,,,
329,09/22/22 08:20:00 PM,23.352,57.788,11.8,,,
330,09/22/22 08:25:00 PM,22.992,59.733,11.8,,,
331,09/22/22 08:30:00 PM,23.160,59.944,11.8,,,
332,09/22/22 08:35:00 PM,23.376,59.824,11.8,,,
333,09/22/22 08:40:00 PM,23.400,58.227,11.8,,,
334,09/22/22 08:45:00 PM,23.016,59.645,19.7,,,
335,09/22/22 08:50:00 PM,23.160,60.005,11.8,,,
336,09/22/22 08:55:00 PM,23.352,59.913,11.8,,,
337,09/22/22 09:00:00 PM,23.497,58.797,11.8,,,
338,09/22/22 09:05:00 PM,23.088,59.226,11.8,,,
339,09/22/22 09:10:00 PM,23.136,60.093,11.8,,,
340,09/22/22 09:15:00 PM,23.304,60.028,11.8,,,
341,09/22/22 09:20:00 PM,23.448,59.036,11.8,,,
342,09/22/22 09:25:00 PM,23.016,59.215,19.7,,,
343,09/22/22 09:30:00 PM,23.016,60.350,19.7,,,
344,09/22/22 09:35:00 PM,23.184,60.254,19.7,,,
345,09/22/22 09:40:00 PM,23.352,60.005,19.7,,,
346,09/22/22 09:45:00 PM,23.112,57.535,11.8,,,
347,09/22/22 09:50:00 PM,22.920,60.457,19.7,,,
348,09/22/22 09:55:00 PM,23.088,60.361,11.8,,,
349,09/22/22 10:00:00 PM,23.232,60.200,11.8,,,
350,09/22/22 10:05:00 PM,23.376,60.008,19.7,,,
351,09/22/22 10:10:00 PM,23.088,57.717,11.8,,,
352,09/22/22 10:15:00 PM,22.992,60.132,11.8,,,
353,09/22/22 10:20:00 PM,23.112,60.243,11.8,,,
354,09/22/22 10:25:00 PM,23.256,60.081,19.7,,,
355,09/22/22 10:30:00 PM,23.352,59.974,11.8,,,
356,09/22/22 10:35:00 PM,23.256,58.329,11.8,,,
357,09/22/22 10:40:00 PM,22.824,60.258,11.8,,,
358,09/22/22 10:45:00 PM,22.968,60.312,11.8,,,
359,09/22/22 10:50:00 PM,23.088,60.177,11.8,,,
360,09/22/22 10:55:00 PM,23.232,60.016,11.8,,,
361,09/22/22 11:00:00 PM,23.280,58.795,11.8,,,
362,09/22/22 11:05:00 PM,22.848,59.894,11.8,,,
363,09/22/22 11:10:00 PM,22.848,60.415,11.8,,,
364,09/22/22 11:15:00 PM,22.992,60.254,11.8,,,
365,09/22/22 11:20:00 PM,23.112,60.089,11.8,,,
366,09/22/22 11:25:00 PM,23.208,59.951,11.8,,,
367,09/22/22 11:30:00 PM,23.280,58.702,11.8,,,
368,09/22/22 11:35:00 PM,22.824,59.216,11.8,,,
369,09/22/22 11:40:00 PM,22.800,60.193,11.8,,,
370,09/22/22 11:45:00 PM,22.920,60.182,11.8,,,
371,09/22/22 11:50:00 PM,23.040,60.017,19.7,,,
372,09/22/22 11:55:00 PM,23.136,59.879,11.8,,,
373,09/23/22 12:00:00 AM,23.232,59.802,19.7,,,
374,09/23/22 12:05:00 AM,23.304,59.690,11.8,,,
375,09/23/22 12:10:00 AM,22.968,57.729,11.8,,,
376,09/23/22 12:15:00 AM,22.753,60.155,11.8,,,
377,09/23/22 12:20:00 AM,22.848,60.201,11.8,,,
378,09/23/22 12:25:00 AM,22.968,60.005,11.8,,,
379,09/23/22 12:30:00 AM,23.064,59.867,19.7,,,
380,09/23/22 12:35:00 AM,23.160,59.729,11.8,,,
381,09/23/22 12:40:00 AM,23.232,59.617,11.8,,,
382,09/23/22 12:45:00 AM,22.800,58.135,19.7,,,
383,09/23/22 12:50:00 AM,22.633,60.197,11.8,,,
384,09/23/22 12:55:00 AM,22.753,60.155,19.7,,,
385,09/23/22 01:00:00 AM,22.872,59.990,19.7,,,
386,09/23/22 01:05:00 AM,22.968,59.852,11.8,,,
387,09/23/22 01:10:00 AM,23.040,59.710,11.8,,,
388,09/23/22 01:15:00 AM,23.112,59.568,11.8,,,
389,09/23/22 01:20:00 AM,23.184,59.456,19.7,,,
390,09/23/22 01:25:00 AM,23.208,58.414,11.8,,,
391,09/23/22 01:30:00 AM,22.657,59.497,11.8,,,
392,09/23/22 01:35:00 AM,22.609,60.040,11.8,,,
393,09/23/22 01:40:00 AM,22.729,59.998,11.8,,,
394,09/23/22 01:45:00 AM,22.824,59.829,11.8,,,
395,09/23/22 01:50:00 AM,22.920,59.630,11.8,,,
396,09/23/22 01:55:00 AM,22.992,59.518,11.8,,,
397,09/23/22 02:00:00 AM,23.040,59.434,11.8,,,
398,09/23/22 02:05:00 AM,23.112,59.353,11.8,,,
399,09/23/22 02:10:00 AM,23.160,59.237,19.7,,,
400,09/23/22 02:15:00 AM,23.208,59.214,11.8,,,
401,09/23/22 02:20:00 AM,22.776,57.453,11.8,,,
402,09/23/22 02:25:00 AM,22.609,59.734,11.8,,,
403,09/23/22 02:30:00 AM,22.681,59.807,11.8,,,
404,09/23/22 02:35:00 AM,22.776,59.730,11.8,,,
405,09/23/22 02:40:00 AM,22.848,59.527,19.7,,,
406,09/23/22 02:45:00 AM,22.920,59.415,11.8,,,
407,09/23/22 02:50:00 AM,22.992,59.303,19.7,,,
408,09/23/22 02:55:00 AM,23.040,59.219,19.7,,,
409,09/23/22 03:00:00 AM,23.088,59.165,19.7,,,
410,09/23/22 03:05:00 AM,23.112,59.076,11.8,,,
411,09/23/22 03:10:00 AM,23.160,59.022,11.8,,,
412,09/23/22 03:15:00 AM,23.184,58.964,11.8,,,
413,09/23/22 03:20:00 AM,23.208,58.937,11.8,,,
414,09/23/22 03:25:00 AM,22.800,56.591,11.8,,,
415,09/23/22 03:30:00 AM,22.561,59.451,11.8,,,
416,09/23/22 03:35:00 AM,22.633,59.615,11.8,,,
417,09/23/22 03:40:00 AM,22.729,59.538,11.8,,,
418,09/23/22 03:45:00 AM,22.800,59.396,11.8,,,
419,09/23/22 03:50:00 AM,22.872,59.254,11.8,,,
420,09/23/22 03:55:00 AM,22.920,59.139,11.8,,,
421,09/23/22 04:00:00 AM,22.968,59.054,11.8,,,
422,09/23/22 04:05:00 AM,23.016,59.031,11.8,,,
423,09/23/22 04:10:00 AM,23.040,58.942,11.8,,,
424,09/23/22 04:15:00 AM,23.064,58.884,11.8,,,
