"Plot Title: Sensor_18"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10392527, SEN S/N: 10392527)","RH, % (LGR S/N: 10392527, SEN S/N: 10392527)","Intensity, Lux (LGR S/N: 10392527, SEN S/N: 10392527)","Host Connected (LGR S/N: 10392527)","Stopped (LGR S/N: 10392527)","End Of File (LGR S/N: 10392527)"
109,09/22/22 02:00:00 AM,22.992,60.193,11.8,,,
110,09/22/22 02:05:00 AM,23.040,60.139,11.8,,,
111,09/22/22 02:10:00 AM,23.088,59.779,11.8,,,
112,09/22/22 02:15:00 AM,22.800,59.212,11.8,,,
113,09/22/22 02:20:00 AM,22.681,60.388,11.8,,,
114,09/22/22 02:25:00 AM,22.681,60.419,11.8,,,
115,09/22/22 02:30:00 AM,22.729,60.396,11.8,,,
116,09/22/22 02:35:00 AM,22.776,60.281,11.8,,,
117,09/22/22 02:40:00 AM,22.824,60.289,11.8,,,
118,09/22/22 02:45:00 AM,22.872,60.235,11.8,,,
119,09/22/22 02:50:00 AM,22.920,60.151,11.8,,,
120,09/22/22 02:55:00 AM,22.968,60.128,11.8,,,
121,09/22/22 03:00:00 AM,23.016,60.044,11.8,,,
122,09/22/22 03:05:00 AM,23.064,59.990,11.8,,,
123,09/22/22 03:10:00 AM,22.944,59.019,11.8,,,
124,09/22/22 03:15:00 AM,22.681,60.052,11.8,,,
125,09/22/22 03:20:00 AM,22.633,60.319,11.8,,,
126,09/22/22 03:25:00 AM,22.657,60.262,11.8,,,
127,09/22/22 03:30:00 AM,22.705,60.147,11.8,,,
128,09/22/22 03:35:00 AM,22.753,60.124,11.8,,,
129,09/22/22 03:40:00 AM,22.800,60.071,11.8,,,
130,09/22/22 03:45:00 AM,22.848,60.048,11.8,,,
131,09/22/22 03:50:00 AM,22.896,59.994,11.8,,,
132,09/22/22 03:55:00 AM,22.944,59.910,11.8,,,
133,09/22/22 04:00:00 AM,22.992,59.825,11.8,,,
134,09/22/22 04:05:00 AM,22.920,58.708,11.8,,,
135,09/22/22 04:10:00 AM,22.633,59.738,11.8,,,
136,09/22/22 04:15:00 AM,22.585,60.037,11.8,,,
137,09/22/22 04:20:00 AM,22.609,60.132,11.8,,,
138,09/22/22 04:25:00 AM,22.633,60.136,11.8,,,
139,09/22/22 04:30:00 AM,22.681,60.052,11.8,,,
140,09/22/22 04:35:00 AM,22.729,60.059,11.8,,,
141,09/22/22 04:40:00 AM,22.776,60.006,11.8,,,
142,09/22/22 04:45:00 AM,22.800,59.948,11.8,,,
143,09/22/22 04:50:00 AM,22.848,59.894,11.8,,,
144,09/22/22 04:55:00 AM,22.896,59.841,11.8,,,
145,09/22/22 05:00:00 AM,22.920,59.753,19.7,,,
146,09/22/22 05:05:00 AM,22.968,59.699,11.8,,,
147,09/22/22 05:10:00 AM,22.992,59.672,11.8,,,
148,09/22/22 05:15:00 AM,23.016,59.614,11.8,,,
149,09/22/22 05:20:00 AM,23.064,59.591,11.8,,,
150,09/22/22 05:25:00 AM,23.088,59.533,11.8,,,
151,09/22/22 05:30:00 AM,23.088,59.503,11.8,,,
152,09/22/22 05:35:00 AM,23.064,58.792,11.8,,,
153,09/22/22 05:40:00 AM,22.753,59.205,11.8,,,
154,09/22/22 05:45:00 AM,22.633,59.860,11.8,,,
155,09/22/22 05:50:00 AM,22.633,59.922,11.8,,,
156,09/22/22 05:55:00 AM,22.657,59.864,11.8,,,
157,09/22/22 06:00:00 AM,22.681,59.837,11.8,,,
158,09/22/22 06:05:00 AM,22.729,59.814,11.8,,,
159,09/22/22 06:10:00 AM,22.753,59.787,11.8,,,
160,09/22/22 06:15:00 AM,22.776,59.761,11.8,,,
161,09/22/22 06:20:00 AM,22.824,59.737,11.8,,,
162,09/22/22 06:25:00 AM,22.848,59.680,11.8,,,
163,09/22/22 06:30:00 AM,22.896,59.657,11.8,,,
164,09/22/22 06:35:00 AM,22.920,59.599,11.8,,,
165,09/22/22 06:40:00 AM,22.944,59.572,11.8,,,
166,09/22/22 06:45:00 AM,22.968,59.515,11.8,,,
167,09/22/22 06:50:00 AM,22.992,59.518,11.8,,,
168,09/22/22 06:55:00 AM,23.016,59.491,11.8,,,
169,09/22/22 07:00:00 AM,23.040,59.465,11.8,,,
170,09/22/22 07:05:00 AM,23.040,59.465,11.8,,,
171,09/22/22 07:10:00 AM,23.064,59.407,11.8,,,
172,09/22/22 07:15:00 AM,23.064,59.376,11.8,,,
173,09/22/22 07:20:00 AM,22.896,58.088,11.8,,,
174,09/22/22 07:25:00 AM,22.609,59.489,19.7,,,
175,09/22/22 07:30:00 AM,22.561,59.819,27.6,,,
176,09/22/22 07:35:00 AM,22.561,59.819,35.5,,,
177,09/22/22 07:40:00 AM,22.585,59.853,43.4,,,
178,09/22/22 07:45:00 AM,22.609,59.795,59.1,,,
179,09/22/22 07:50:00 AM,22.633,59.738,67.0,,,
180,09/22/22 07:55:00 AM,22.681,59.746,82.8,,,
181,09/22/22 08:00:00 AM,22.729,59.692,98.5,,,
182,09/22/22 08:05:00 AM,22.776,59.699,106.4,,,
183,09/22/22 08:10:00 AM,22.800,59.642,122.2,,,
184,09/22/22 08:15:00 AM,22.848,59.588,130.1,,,
185,09/22/22 08:20:00 AM,22.872,59.530,145.8,,,
186,09/22/22 08:25:00 AM,22.920,59.507,153.7,,,
187,09/22/22 08:30:00 AM,22.968,59.484,169.5,,,
188,09/22/22 08:35:00 AM,22.992,59.426,185.3,,,
189,09/22/22 08:40:00 AM,23.040,59.403,193.2,,,
190,09/22/22 08:45:00 AM,23.064,59.407,208.9,,,
191,09/22/22 08:50:00 AM,23.040,58.542,224.7,,,
192,09/22/22 08:55:00 AM,22.729,59.508,232.6,,,
193,09/22/22 09:00:00 AM,22.657,59.987,248.3,,,
194,09/22/22 09:05:00 AM,22.681,59.960,264.1,,,
195,09/22/22 09:10:00 AM,22.753,60.002,279.9,,,
196,09/22/22 09:15:00 AM,22.800,60.009,295.6,,,
197,09/22/22 09:20:00 AM,22.872,59.898,319.3,,,
198,09/22/22 09:25:00 AM,22.944,59.726,335.1,,,
199,09/22/22 09:30:00 AM,22.896,58.889,350.8,,,
200,09/22/22 09:35:00 AM,22.657,60.017,366.6,,,
201,09/22/22 09:40:00 AM,22.657,60.232,382.4,,,
202,09/22/22 09:45:00 AM,22.729,60.335,406.0,,,
203,09/22/22 09:50:00 AM,22.800,60.163,421.8,,,
204,09/22/22 09:55:00 AM,22.896,60.055,437.5,,,
205,09/22/22 10:00:00 AM,22.992,59.917,453.3,,,
206,09/22/22 10:05:00 AM,22.896,58.981,469.1,,,
207,09/22/22 10:10:00 AM,22.753,60.400,492.7,,,
208,09/22/22 10:15:00 AM,22.800,60.499,500.6,,,
209,09/22/22 10:20:00 AM,22.896,60.300,516.4,,,
210,09/22/22 10:25:00 AM,22.992,60.193,532.2,,,
211,09/22/22 10:30:00 AM,23.088,59.871,547.9,,,
212,09/22/22 10:35:00 AM,22.920,59.875,555.8,,,
213,09/22/22 10:40:00 AM,22.896,60.698,563.7,,,
214,09/22/22 10:45:00 AM,22.992,60.591,571.6,,,
215,09/22/22 10:50:00 AM,23.112,60.457,571.6,,,
216,09/22/22 10:55:00 AM,23.112,59.506,587.3,,,
217,09/22/22 11:00:00 AM,22.944,60.675,587.3,,,
218,09/22/22 11:05:00 AM,23.016,60.839,595.2,,,
219,09/22/22 11:10:00 AM,23.112,60.671,611.0,,,
220,09/22/22 11:15:00 AM,23.256,60.357,611.0,,,
221,09/22/22 11:20:00 AM,23.160,59.115,618.9,,,
222,09/22/22 11:25:00 AM,23.064,60.694,626.8,,,
223,09/22/22 11:30:00 AM,23.160,60.648,642.5,,,
224,09/22/22 11:35:00 AM,23.280,60.484,642.5,,,
225,09/22/22 11:40:00 AM,23.424,60.323,650.4,,,
226,09/22/22 11:45:00 AM,23.593,60.104,658.3,,,
227,09/22/22 11:50:00 AM,23.737,59.942,666.2,,,
228,09/22/22 11:55:00 AM,23.905,59.784,674.1,,,
229,09/22/22 12:00:00 PM,24.074,59.626,681.9,,,
230,09/22/22 12:05:00 PM,24.219,59.495,681.9,,,
231,09/22/22 12:10:00 PM,24.363,59.363,689.8,,,
232,09/22/22 12:15:00 PM,24.532,59.235,689.8,,,
233,09/22/22 12:20:00 PM,24.653,59.100,689.8,,,
234,09/22/22 12:25:00 PM,24.823,59.033,697.7,,,
235,09/22/22 12:30:00 PM,24.944,58.928,697.7,,,
236,09/22/22 12:35:00 PM,25.089,58.857,705.6,,,
237,09/22/22 12:40:00 PM,25.234,58.756,689.8,,,
238,09/22/22 12:45:00 PM,25.380,58.592,713.5,,,
239,09/22/22 12:50:00 PM,25.501,58.425,737.1,,,
240,09/22/22 12:55:00 PM,25.623,58.350,713.5,,,
241,09/22/22 01:00:00 PM,25.744,58.213,721.4,,,
242,09/22/22 01:05:00 PM,25.866,58.169,729.2,,,
243,09/22/22 01:10:00 PM,26.012,58.192,721.4,,,
244,09/22/22 01:15:00 PM,26.109,58.144,729.2,,,
245,09/22/22 01:20:00 PM,26.231,58.287,737.1,,,
246,09/22/22 01:25:00 PM,26.353,58.306,745.0,,,
247,09/22/22 01:30:00 PM,26.475,58.262,737.1,,,
248,09/22/22 01:35:00 PM,26.598,58.281,737.1,,,
249,09/22/22 01:40:00 PM,26.720,58.268,760.8,,,
250,09/22/22 01:45:00 PM,26.646,56.945,768.7,,,
251,09/22/22 01:50:00 PM,26.500,58.421,642.5,,,
252,09/22/22 01:55:00 PM,26.549,58.460,366.6,,,
253,09/22/22 02:00:00 PM,26.646,58.381,816.0,,,
254,09/22/22 02:05:00 PM,26.769,58.369,792.3,,,
255,09/22/22 02:10:00 PM,26.720,57.487,776.6,,,
256,09/22/22 02:15:00 PM,26.549,58.304,784.4,,,
257,09/22/22 02:20:00 PM,26.598,58.405,776.6,,,
258,09/22/22 02:25:00 PM,26.695,58.358,760.8,,,
259,09/22/22 02:30:00 PM,26.818,58.283,760.8,,,
260,09/22/22 02:35:00 PM,26.842,57.412,745.0,,,
261,09/22/22 02:40:00 PM,26.622,58.066,745.0,,,
262,09/22/22 02:45:00 PM,26.646,58.350,745.0,,,
263,09/22/22 02:50:00 PM,26.744,58.334,745.0,,,
264,09/22/22 02:55:00 PM,26.867,58.259,737.1,,,
265,09/22/22 03:00:00 PM,26.867,57.509,729.2,,,
266,09/22/22 03:05:00 PM,26.598,57.125,366.6,,,
267,09/22/22 03:10:00 PM,26.500,58.110,342.9,,,
268,09/22/22 03:15:00 PM,26.598,58.093,705.6,,,
269,09/22/22 03:20:00 PM,26.720,58.081,713.5,,,
270,09/22/22 03:25:00 PM,26.671,57.136,697.7,,,
271,09/22/22 03:30:00 PM,26.426,57.756,689.8,,,
272,09/22/22 03:35:00 PM,26.426,58.192,681.9,,,
273,09/22/22 03:40:00 PM,26.549,58.180,674.1,,,
274,09/22/22 03:45:00 PM,26.671,58.073,666.2,,,
275,09/22/22 03:50:00 PM,26.524,56.927,650.4,,,
276,09/22/22 03:55:00 PM,26.329,58.053,642.5,,,
277,09/22/22 04:00:00 PM,26.402,58.220,634.6,,,
278,09/22/22 04:05:00 PM,26.524,58.145,618.9,,,
279,09/22/22 04:10:00 PM,26.598,57.844,626.8,,,
280,09/22/22 04:15:00 PM,26.402,56.627,618.9,,,
281,09/22/22 04:20:00 PM,26.256,58.197,611.0,,,
282,09/22/22 04:25:00 PM,26.353,58.212,595.2,,,
283,09/22/22 04:30:00 PM,26.500,58.110,571.6,,,
284,09/22/22 04:35:00 PM,26.378,57.092,547.9,,,
285,09/22/22 04:40:00 PM,26.182,57.999,532.2,,,
286,09/22/22 04:45:00 PM,26.231,58.318,524.3,,,
287,09/22/22 04:50:00 PM,26.353,58.243,516.4,,,
288,09/22/22 04:55:00 PM,26.329,57.523,508.5,,,
289,09/22/22 05:00:00 PM,26.061,56.889,484.9,,,
290,09/22/22 05:05:00 PM,26.012,58.347,477.0,,,
291,09/22/22 05:10:00 PM,26.134,58.303,453.3,,,
292,09/22/22 05:15:00 PM,26.231,58.038,437.5,,,
293,09/22/22 05:20:00 PM,26.085,57.018,421.8,,,
294,09/22/22 05:25:00 PM,25.939,58.367,398.1,,,
295,09/22/22 05:30:00 PM,26.036,58.506,382.4,,,
296,09/22/22 05:35:00 PM,26.158,58.276,350.8,,,
297,09/22/22 05:40:00 PM,26.012,57.350,311.4,,,
298,09/22/22 05:45:00 PM,25.744,56.404,279.9,,,
299,09/22/22 05:50:00 PM,25.453,55.861,248.3,,,
300,09/22/22 05:55:00 PM,25.137,55.564,232.6,,,
301,09/22/22 06:00:00 PM,24.774,55.199,145.8,,,
302,09/22/22 06:05:00 PM,24.508,54.847,193.2,,,
303,09/22/22 06:10:00 PM,24.195,54.771,185.3,,,
304,09/22/22 06:15:00 PM,23.905,54.792,161.6,,,
305,09/22/22 06:20:00 PM,23.641,54.816,122.2,,,
306,09/22/22 06:25:00 PM,23.400,54.813,106.4,,,
307,09/22/22 06:30:00 PM,23.160,55.401,90.7,,,
308,09/22/22 06:35:00 PM,23.160,57.140,90.7,,,
309,09/22/22 06:40:00 PM,23.280,57.003,82.8,,,
310,09/22/22 06:45:00 PM,23.184,56.555,74.9,,,
311,09/22/22 06:50:00 PM,23.064,58.022,59.1,,,
312,09/22/22 06:55:00 PM,23.184,58.287,51.2,,,
313,09/22/22 07:00:00 PM,23.280,57.869,35.5,,,
314,09/22/22 07:05:00 PM,23.136,56.981,27.6,,,
315,09/22/22 07:10:00 PM,23.088,58.765,19.7,,,
316,09/22/22 07:15:00 PM,23.232,58.849,11.8,,,
317,09/22/22 07:20:00 PM,23.304,58.120,11.8,,,
318,09/22/22 07:25:00 PM,23.136,57.384,11.8,,,
319,09/22/22 07:30:00 PM,23.112,58.953,11.8,,,
320,09/22/22 07:35:00 PM,23.232,59.003,11.8,,,
321,09/22/22 07:40:00 PM,23.304,58.305,11.8,,,
322,09/22/22 07:45:00 PM,23.136,57.631,11.8,,,
323,09/22/22 07:50:00 PM,23.088,59.196,11.8,,,
324,09/22/22 07:55:00 PM,23.208,59.214,11.8,,,
325,09/22/22 08:00:00 PM,23.232,58.325,11.8,,,
326,09/22/22 08:05:00 PM,23.040,58.942,11.8,,,
327,09/22/22 08:10:00 PM,23.064,59.468,11.8,,,
328,09/22/22 08:15:00 PM,23.208,59.399,11.8,,,
329,09/22/22 08:20:00 PM,23.280,58.671,11.8,,,
330,09/22/22 08:25:00 PM,23.088,59.226,11.8,,,
331,09/22/22 08:30:00 PM,23.112,59.691,11.8,,,
332,09/22/22 08:35:00 PM,23.232,59.679,11.8,,,
333,09/22/22 08:40:00 PM,23.280,58.887,11.8,,,
334,09/22/22 08:45:00 PM,23.088,59.318,11.8,,,
335,09/22/22 08:50:00 PM,23.112,59.875,11.8,,,
336,09/22/22 08:55:00 PM,23.208,59.736,11.8,,,
337,09/22/22 09:00:00 PM,23.328,59.417,11.8,,,
338,09/22/22 09:05:00 PM,23.160,58.622,11.8,,,
339,09/22/22 09:10:00 PM,23.112,59.844,11.8,,,
340,09/22/22 09:15:00 PM,23.184,60.039,11.8,,,
341,09/22/22 09:20:00 PM,23.280,59.533,11.8,,,
342,09/22/22 09:25:00 PM,23.112,58.553,11.8,,,
343,09/22/22 09:30:00 PM,23.016,60.044,11.8,,,
344,09/22/22 09:35:00 PM,23.088,59.963,11.8,,,
345,09/22/22 09:40:00 PM,23.184,59.886,11.8,,,
346,09/22/22 09:45:00 PM,23.112,58.615,11.8,,,
347,09/22/22 09:50:00 PM,22.968,60.036,11.8,,,
348,09/22/22 09:55:00 PM,23.016,60.197,11.8,,,
349,09/22/22 10:00:00 PM,23.088,60.086,11.8,,,
350,09/22/22 10:05:00 PM,23.184,59.917,11.8,,,
351,09/22/22 10:10:00 PM,23.112,58.707,11.8,,,
352,09/22/22 10:15:00 PM,22.944,60.032,11.8,,,
353,09/22/22 10:20:00 PM,22.992,60.040,11.8,,,
354,09/22/22 10:25:00 PM,23.064,59.990,11.8,,,
355,09/22/22 10:30:00 PM,23.136,59.879,11.8,,,
356,09/22/22 10:35:00 PM,23.160,59.053,11.8,,,
357,09/22/22 10:40:00 PM,22.944,59.756,11.8,,,
358,09/22/22 10:45:00 PM,22.920,60.059,11.8,,,
359,09/22/22 10:50:00 PM,22.992,60.040,11.8,,,
360,09/22/22 10:55:00 PM,23.064,59.959,11.8,,,
361,09/22/22 11:00:00 PM,23.136,59.602,11.8,,,
362,09/22/22 11:05:00 PM,22.920,59.046,11.8,,,
363,09/22/22 11:10:00 PM,22.824,60.197,11.8,,,
364,09/22/22 11:15:00 PM,22.872,60.205,11.8,,,
365,09/22/22 11:20:00 PM,22.944,60.124,11.8,,,
366,09/22/22 11:25:00 PM,23.016,60.074,11.8,,,
367,09/22/22 11:30:00 PM,23.088,59.595,11.8,,,
368,09/22/22 11:35:00 PM,22.872,59.039,11.8,,,
369,09/22/22 11:40:00 PM,22.753,60.124,11.8,,,
370,09/22/22 11:45:00 PM,22.800,60.193,11.8,,,
371,09/22/22 11:50:00 PM,22.872,60.082,11.8,,,
372,09/22/22 11:55:00 PM,22.944,60.032,11.8,,,
373,09/23/22 12:00:00 AM,23.016,59.860,11.8,,,
374,09/23/22 12:05:00 AM,23.088,59.748,11.8,,,
375,09/23/22 12:10:00 AM,22.968,58.469,11.8,,,
376,09/23/22 12:15:00 AM,22.776,59.914,11.8,,,
377,09/23/22 12:20:00 AM,22.776,60.098,11.8,,,
378,09/23/22 12:25:00 AM,22.824,59.983,11.8,,,
379,09/23/22 12:30:00 AM,22.896,59.902,11.8,,,
380,09/23/22 12:35:00 AM,22.968,59.883,11.8,,,
381,09/23/22 12:40:00 AM,23.040,59.833,11.8,,,
382,09/23/22 12:45:00 AM,22.872,58.393,11.8,,,
383,09/23/22 12:50:00 AM,22.681,59.899,11.8,,,
384,09/23/22 12:55:00 AM,22.681,60.113,11.8,,,
385,09/23/22 01:00:00 AM,22.729,60.059,11.8,,,
386,09/23/22 01:05:00 AM,22.800,59.918,11.8,,,
387,09/23/22 01:10:00 AM,22.848,59.864,11.8,,,
388,09/23/22 01:15:00 AM,22.920,59.753,11.8,,,
389,09/23/22 01:20:00 AM,22.992,59.641,11.8,,,
390,09/23/22 01:25:00 AM,23.040,59.434,11.8,,,
391,09/23/22 01:30:00 AM,22.800,58.567,11.8,,,
392,09/23/22 01:35:00 AM,22.657,59.803,11.8,,,
393,09/23/22 01:40:00 AM,22.657,59.895,11.8,,,
394,09/23/22 01:45:00 AM,22.705,59.719,11.8,,,
395,09/23/22 01:50:00 AM,22.753,59.726,11.8,,,
396,09/23/22 01:55:00 AM,22.800,59.672,11.8,,,
397,09/23/22 02:00:00 AM,22.872,59.592,11.8,,,
398,09/23/22 02:05:00 AM,22.920,59.538,11.8,,,
399,09/23/22 02:10:00 AM,22.968,59.484,11.8,,,
400,09/23/22 02:15:00 AM,23.016,59.399,11.8,,,
401,09/23/22 02:20:00 AM,22.872,58.301,11.8,,,
402,09/23/22 02:25:00 AM,22.633,59.615,11.8,,,
403,09/23/22 02:30:00 AM,22.633,59.769,11.8,,,
404,09/23/22 02:35:00 AM,22.657,59.680,11.8,,,
405,09/23/22 02:40:00 AM,22.705,59.596,11.8,,,
406,09/23/22 02:45:00 AM,22.753,59.542,11.8,,,
407,09/23/22 02:50:00 AM,22.800,59.519,11.8,,,
408,09/23/22 02:55:00 AM,22.848,59.465,11.8,,,
409,09/23/22 03:00:00 AM,22.896,59.442,11.8,,,
410,09/23/22 03:05:00 AM,22.944,59.388,11.8,,,
411,09/23/22 03:10:00 AM,22.992,59.365,11.8,,,
412,09/23/22 03:15:00 AM,23.040,59.280,11.8,,,
413,09/23/22 03:20:00 AM,23.064,59.192,11.8,,,
414,09/23/22 03:25:00 AM,22.944,58.034,11.8,,,
415,09/23/22 03:30:00 AM,22.681,59.193,11.8,,,
416,09/23/22 03:35:00 AM,22.633,59.493,11.8,,,
417,09/23/22 03:40:00 AM,22.633,59.462,11.8,,,
418,09/23/22 03:45:00 AM,22.657,59.405,11.8,,,
419,09/23/22 03:50:00 AM,22.705,59.351,11.8,,,
420,09/23/22 03:55:00 AM,22.753,59.297,11.8,,,
421,09/23/22 04:00:00 AM,22.776,59.239,11.8,,,
422,09/23/22 04:05:00 AM,22.824,59.216,11.8,,,
423,09/23/22 04:10:00 AM,22.872,59.193,11.8,,,
424,09/23/22 04:15:00 AM,22.920,59.108,11.8,,,
425,09/23/22 04:20:00 AM,22.944,59.081,11.8,,,
426,09/23/22 04:25:00 AM,22.968,59.023,11.8,,,
