"Plot Title: Sensor_22"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10396216, SEN S/N: 10396216)","RH, % (LGR S/N: 10396216, SEN S/N: 10396216)","Intensity, Lux (LGR S/N: 10396216, SEN S/N: 10396216)","Host Connected (LGR S/N: 10396216)","Stopped (LGR S/N: 10396216)","End Of File (LGR S/N: 10396216)"
194,09/22/22 09:05:00 AM,22.633,60.228,484.9,,,
195,09/22/22 09:10:00 AM,22.705,60.086,508.5,,,
196,09/22/22 09:15:00 AM,22.776,60.067,540.0,,,
197,09/22/22 09:20:00 AM,22.848,60.048,571.6,,,
198,09/22/22 09:25:00 AM,22.896,60.025,595.2,,,
199,09/22/22 09:30:00 AM,22.800,58.997,626.8,,,
200,09/22/22 09:35:00 AM,22.513,60.637,650.4,,,
201,09/22/22 09:40:00 AM,22.561,60.553,681.9,,,
202,09/22/22 09:45:00 AM,22.681,60.358,713.5,,,
203,09/22/22 09:50:00 AM,22.753,60.308,737.1,,,
204,09/22/22 09:55:00 AM,22.848,60.293,768.7,,,
205,09/22/22 10:00:00 AM,22.944,60.338,808.1,,,
206,09/22/22 10:05:00 AM,22.776,59.208,823.9,,,
207,09/22/22 10:10:00 AM,22.609,60.835,855.4,,,
208,09/22/22 10:15:00 AM,22.705,60.606,879.0,,,
209,09/22/22 10:20:00 AM,22.824,60.503,902.7,,,
210,09/22/22 10:25:00 AM,22.944,60.522,926.3,,,
211,09/22/22 10:30:00 AM,23.016,59.921,950.0,,,
212,09/22/22 10:35:00 AM,22.753,60.705,950.0,,,
213,09/22/22 10:40:00 AM,22.753,60.919,965.8,,,
214,09/22/22 10:45:00 AM,22.872,60.755,981.5,,,
215,09/22/22 10:50:00 AM,23.016,60.778,981.5,,,
216,09/22/22 10:55:00 AM,22.968,59.637,997.3,,,
217,09/22/22 11:00:00 AM,22.753,61.255,1005.2,,,
218,09/22/22 11:05:00 AM,22.872,61.091,1013.1,,,
219,09/22/22 11:10:00 AM,23.016,60.961,1028.8,,,
220,09/22/22 11:15:00 AM,23.160,60.587,1028.8,,,
221,09/22/22 11:20:00 AM,22.944,59.450,1044.6,,,
222,09/22/22 11:25:00 AM,22.848,61.209,1060.4,,,
223,09/22/22 11:30:00 AM,22.992,60.988,1076.1,,,
224,09/22/22 11:35:00 AM,23.160,60.984,1084.0,,,
225,09/22/22 11:40:00 AM,23.328,60.889,1091.9,,,
226,09/22/22 11:45:00 AM,23.497,60.794,1099.8,,,
227,09/22/22 11:50:00 AM,23.641,60.786,1107.7,,,
228,09/22/22 11:55:00 AM,23.785,60.625,1107.7,,,
229,09/22/22 12:00:00 PM,23.930,60.587,1115.6,,,
230,09/22/22 12:05:00 PM,24.074,60.579,1123.4,,,
231,09/22/22 12:10:00 PM,24.219,60.479,1123.4,,,
232,09/22/22 12:15:00 PM,24.339,60.375,1131.3,,,
233,09/22/22 12:20:00 PM,24.484,60.337,1131.3,,,
234,09/22/22 12:25:00 PM,24.605,60.233,1139.2,,,
235,09/22/22 12:30:00 PM,24.726,60.190,1147.1,,,
236,09/22/22 12:35:00 PM,24.847,60.117,1147.1,,,
237,09/22/22 12:40:00 PM,24.992,60.109,1131.3,,,
238,09/22/22 12:45:00 PM,25.113,60.128,1155.0,,,
239,09/22/22 12:50:00 PM,25.234,60.116,1170.7,,,
240,09/22/22 12:55:00 PM,25.380,60.108,1155.0,,,
241,09/22/22 01:00:00 PM,25.477,60.031,1170.7,,,
242,09/22/22 01:05:00 PM,25.598,60.019,1178.6,,,
243,09/22/22 01:10:00 PM,25.720,60.007,1170.7,,,
244,09/22/22 01:15:00 PM,25.841,59.964,1194.4,,,
245,09/22/22 01:20:00 PM,25.963,59.922,1202.3,,,
246,09/22/22 01:25:00 PM,26.085,59.941,1225.9,,,
247,09/22/22 01:30:00 PM,26.182,59.832,1225.9,,,
248,09/22/22 01:35:00 PM,26.304,59.789,1218.0,,,
249,09/22/22 01:40:00 PM,26.402,59.432,1241.7,,,
250,09/22/22 01:45:00 PM,26.182,57.875,1241.7,,,
251,09/22/22 01:50:00 PM,26.061,59.813,1005.2,,,
252,09/22/22 01:55:00 PM,26.158,59.952,674.1,,,
253,09/22/22 02:00:00 PM,26.280,59.971,1273.2,,,
254,09/22/22 02:05:00 PM,26.426,59.994,1257.5,,,
255,09/22/22 02:10:00 PM,26.304,57.893,1233.8,,,
256,09/22/22 02:15:00 PM,26.085,59.693,1225.9,,,
257,09/22/22 02:20:00 PM,26.207,59.774,1218.0,,,
258,09/22/22 02:25:00 PM,26.353,59.859,1218.0,,,
259,09/22/22 02:30:00 PM,26.475,59.940,1210.2,,,
260,09/22/22 02:35:00 PM,26.426,58.317,1210.2,,,
261,09/22/22 02:40:00 PM,26.134,59.608,1218.0,,,
262,09/22/22 02:45:00 PM,26.231,59.716,1218.0,,,
263,09/22/22 02:50:00 PM,26.378,59.708,1210.2,,,
264,09/22/22 02:55:00 PM,26.549,59.672,1202.3,,,
265,09/22/22 03:00:00 PM,26.475,57.638,1194.4,,,
266,09/22/22 03:05:00 PM,26.085,58.700,674.1,,,
267,09/22/22 03:10:00 PM,26.085,59.414,634.6,,,
268,09/22/22 03:15:00 PM,26.256,59.534,1178.6,,,
269,09/22/22 03:20:00 PM,26.402,59.618,1170.7,,,
270,09/22/22 03:25:00 PM,26.280,57.921,1155.0,,,
271,09/22/22 03:30:00 PM,25.963,59.457,1139.2,,,
272,09/22/22 03:35:00 PM,26.085,59.352,1123.4,,,
273,09/22/22 03:40:00 PM,26.256,59.503,1115.6,,,
274,09/22/22 03:45:00 PM,26.402,58.904,1115.6,,,
275,09/22/22 03:50:00 PM,26.158,57.497,1091.9,,,
276,09/22/22 03:55:00 PM,25.914,59.326,1091.9,,,
277,09/22/22 04:00:00 PM,26.085,59.259,1084.0,,,
278,09/22/22 04:05:00 PM,26.280,59.475,1060.4,,,
279,09/22/22 04:10:00 PM,26.353,58.368,1068.2,,,
280,09/22/22 04:15:00 PM,26.012,57.257,1052.5,,,
281,09/22/22 04:20:00 PM,25.939,59.299,1044.6,,,
282,09/22/22 04:25:00 PM,26.109,59.263,1028.8,,,
283,09/22/22 04:30:00 PM,26.280,58.917,981.5,,,
284,09/22/22 04:35:00 PM,26.036,57.323,950.0,,,
285,09/22/22 04:40:00 PM,25.793,59.338,918.5,,,
286,09/22/22 04:45:00 PM,25.939,59.174,902.7,,,
287,09/22/22 04:50:00 PM,26.134,59.422,894.8,,,
288,09/22/22 04:55:00 PM,26.012,57.911,879.0,,,
289,09/22/22 05:00:00 PM,25.671,58.233,847.5,,,
290,09/22/22 05:05:00 PM,25.695,59.199,816.0,,,
291,09/22/22 05:10:00 PM,25.914,59.326,776.6,,,
292,09/22/22 05:15:00 PM,26.061,58.572,760.8,,,
293,09/22/22 05:20:00 PM,25.744,57.248,713.5,,,
294,09/22/22 05:25:00 PM,25.623,59.404,674.1,,,
295,09/22/22 05:30:00 PM,25.817,59.311,642.5,,,
296,09/22/22 05:35:00 PM,25.987,58.810,595.2,,,
297,09/22/22 05:40:00 PM,25.695,57.677,547.9,,,
298,09/22/22 05:45:00 PM,25.331,56.874,492.7,,,
299,09/22/22 05:50:00 PM,25.016,56.484,445.4,,,
300,09/22/22 05:55:00 PM,24.702,56.157,421.8,,,
301,09/22/22 06:00:00 PM,24.388,55.830,287.8,,,
302,09/22/22 06:05:00 PM,24.122,55.760,358.7,,,
303,09/22/22 06:10:00 PM,23.857,55.659,327.2,,,
304,09/22/22 06:15:00 PM,23.617,55.468,287.8,,,
305,09/22/22 06:20:00 PM,23.352,55.616,216.8,,,
306,09/22/22 06:25:00 PM,23.136,55.833,185.3,,,
307,09/22/22 06:30:00 PM,22.920,57.197,169.5,,,
308,09/22/22 06:35:00 PM,23.064,57.682,169.5,,,
309,09/22/22 06:40:00 PM,23.232,57.707,161.6,,,
310,09/22/22 06:45:00 PM,23.016,56.902,130.1,,,
311,09/22/22 06:50:00 PM,22.896,58.951,114.3,,,
312,09/22/22 06:55:00 PM,23.136,58.495,90.7,,,
313,09/22/22 07:00:00 PM,23.232,58.202,67.0,,,
314,09/22/22 07:05:00 PM,22.992,57.424,51.2,,,
315,09/22/22 07:10:00 PM,22.968,59.208,35.5,,,
316,09/22/22 07:15:00 PM,23.208,58.876,19.7,,,
317,09/22/22 07:20:00 PM,23.232,58.356,11.8,,,
318,09/22/22 07:25:00 PM,22.944,58.342,11.8,,,
319,09/22/22 07:30:00 PM,22.968,59.361,11.8,,,
320,09/22/22 07:35:00 PM,23.184,59.149,11.8,,,
321,09/22/22 07:40:00 PM,23.256,58.544,11.8,,,
322,09/22/22 07:45:00 PM,22.944,58.743,11.8,,,
323,09/22/22 07:50:00 PM,22.992,59.457,11.8,,,
324,09/22/22 07:55:00 PM,23.184,59.241,11.8,,,
325,09/22/22 08:00:00 PM,23.136,58.403,11.8,,,
326,09/22/22 08:05:00 PM,22.848,60.170,11.8,,,
327,09/22/22 08:10:00 PM,22.968,59.576,11.8,,,
328,09/22/22 08:15:00 PM,23.160,59.453,11.8,,,
329,09/22/22 08:20:00 PM,23.208,58.722,11.8,,,
330,09/22/22 08:25:00 PM,22.920,60.304,11.8,,,
331,09/22/22 08:30:00 PM,23.016,59.921,11.8,,,
332,09/22/22 08:35:00 PM,23.184,59.671,11.8,,,
333,09/22/22 08:40:00 PM,23.232,58.972,11.8,,,
334,09/22/22 08:45:00 PM,22.920,60.396,11.8,,,
335,09/22/22 08:50:00 PM,23.016,60.013,11.8,,,
336,09/22/22 08:55:00 PM,23.160,59.790,11.8,,,
337,09/22/22 09:00:00 PM,23.304,59.475,11.8,,,
338,09/22/22 09:05:00 PM,23.016,59.737,11.8,,,
339,09/22/22 09:10:00 PM,22.992,60.224,11.8,,,
340,09/22/22 09:15:00 PM,23.112,59.936,11.8,,,
341,09/22/22 09:20:00 PM,23.256,59.560,11.8,,,
342,09/22/22 09:25:00 PM,22.920,59.354,11.8,,,
343,09/22/22 09:30:00 PM,22.872,60.327,11.8,,,
344,09/22/22 09:35:00 PM,23.016,60.044,11.8,,,
345,09/22/22 09:40:00 PM,23.136,59.940,11.8,,,
346,09/22/22 09:45:00 PM,22.992,58.473,11.8,,,
347,09/22/22 09:50:00 PM,22.824,60.533,11.8,,,
348,09/22/22 09:55:00 PM,22.944,60.185,11.8,,,
349,09/22/22 10:00:00 PM,23.064,60.020,11.8,,,
350,09/22/22 10:05:00 PM,23.160,59.974,11.8,,,
351,09/22/22 10:10:00 PM,22.968,58.254,11.8,,,
352,09/22/22 10:15:00 PM,22.800,60.468,11.8,,,
353,09/22/22 10:20:00 PM,22.920,60.212,11.8,,,
354,09/22/22 10:25:00 PM,23.016,60.074,11.8,,,
355,09/22/22 10:30:00 PM,23.136,60.001,11.8,,,
356,09/22/22 10:35:00 PM,23.088,58.919,11.8,,,
357,09/22/22 10:40:00 PM,22.753,60.522,11.8,,,
358,09/22/22 10:45:00 PM,22.824,60.381,11.8,,,
359,09/22/22 10:50:00 PM,22.920,60.120,11.8,,,
360,09/22/22 10:55:00 PM,23.040,60.047,11.8,,,
361,09/22/22 11:00:00 PM,23.088,59.441,11.8,,,
362,09/22/22 11:05:00 PM,22.729,60.304,11.8,,,
363,09/22/22 11:10:00 PM,22.705,60.545,11.8,,,
364,09/22/22 11:15:00 PM,22.800,60.254,11.8,,,
365,09/22/22 11:20:00 PM,22.920,60.151,11.8,,,
366,09/22/22 11:25:00 PM,22.992,60.070,11.8,,,
367,09/22/22 11:30:00 PM,23.064,59.499,11.8,,,
368,09/22/22 11:35:00 PM,22.705,60.117,11.8,,,
369,09/22/22 11:40:00 PM,22.657,60.537,11.8,,,
370,09/22/22 11:45:00 PM,22.753,60.277,11.8,,,
371,09/22/22 11:50:00 PM,22.848,60.140,11.8,,,
372,09/22/22 11:55:00 PM,22.920,60.090,11.8,,,
373,09/23/22 12:00:00 AM,22.992,60.009,11.8,,,
374,09/23/22 12:05:00 AM,23.064,59.929,11.8,,,
375,09/23/22 12:10:00 AM,22.824,58.262,11.8,,,
376,09/23/22 12:15:00 AM,22.633,60.472,11.8,,,
377,09/23/22 12:20:00 AM,22.705,60.331,11.8,,,
378,09/23/22 12:25:00 AM,22.800,60.163,11.8,,,
379,09/23/22 12:30:00 AM,22.872,60.082,11.8,,,
380,09/23/22 12:35:00 AM,22.944,60.002,11.8,,,
381,09/23/22 12:40:00 AM,23.016,59.921,11.8,,,
382,09/23/22 12:45:00 AM,22.705,58.336,11.8,,,
383,09/23/22 12:50:00 AM,22.537,60.427,11.8,,,
384,09/23/22 12:55:00 AM,22.633,60.350,11.8,,,
385,09/23/22 01:00:00 AM,22.705,60.147,11.8,,,
386,09/23/22 01:05:00 AM,22.776,60.036,11.8,,,
387,09/23/22 01:10:00 AM,22.848,59.986,11.8,,,
388,09/23/22 01:15:00 AM,22.896,59.933,11.8,,,
389,09/23/22 01:20:00 AM,22.968,59.883,11.8,,,
390,09/23/22 01:25:00 AM,22.992,59.150,11.8,,,
391,09/23/22 01:30:00 AM,22.609,59.428,11.8,,,
392,09/23/22 01:35:00 AM,22.537,60.335,11.8,,,
393,09/23/22 01:40:00 AM,22.585,60.159,11.8,,,
394,09/23/22 01:45:00 AM,22.681,60.021,11.8,,,
395,09/23/22 01:50:00 AM,22.753,59.910,11.8,,,
396,09/23/22 01:55:00 AM,22.800,59.826,11.8,,,
397,09/23/22 02:00:00 AM,22.848,59.772,11.8,,,
398,09/23/22 02:05:00 AM,22.896,59.718,11.8,,,
399,09/23/22 02:10:00 AM,22.944,59.695,11.8,,,
400,09/23/22 02:15:00 AM,22.968,59.637,11.8,,,
401,09/23/22 02:20:00 AM,22.705,58.182,11.8,,,
402,09/23/22 02:25:00 AM,22.489,60.266,11.8,,,
403,09/23/22 02:30:00 AM,22.537,60.151,11.8,,,
404,09/23/22 02:35:00 AM,22.609,60.010,11.8,,,
405,09/23/22 02:40:00 AM,22.681,59.868,11.8,,,
406,09/23/22 02:45:00 AM,22.729,59.784,11.8,,,
407,09/23/22 02:50:00 AM,22.776,59.730,11.8,,,
408,09/23/22 02:55:00 AM,22.824,59.737,11.8,,,
409,09/23/22 03:00:00 AM,22.872,59.684,11.8,,,
410,09/23/22 03:05:00 AM,22.896,59.687,11.8,,,
411,09/23/22 03:10:00 AM,22.944,59.664,11.8,,,
412,09/23/22 03:15:00 AM,22.968,59.637,11.8,,,
413,09/23/22 03:20:00 AM,23.016,59.584,11.8,,,
414,09/23/22 03:25:00 AM,22.776,57.793,11.8,,,
415,09/23/22 03:30:00 AM,22.489,60.052,11.8,,,
416,09/23/22 03:35:00 AM,22.513,59.964,11.8,,,
417,09/23/22 03:40:00 AM,22.585,59.822,11.8,,,
418,09/23/22 03:45:00 AM,22.657,59.742,11.8,,,
419,09/23/22 03:50:00 AM,22.705,59.688,11.8,,,
420,09/23/22 03:55:00 AM,22.729,59.661,11.8,,,
421,09/23/22 04:00:00 AM,22.776,59.546,11.8,,,
422,09/23/22 04:05:00 AM,22.800,59.580,11.8,,,
423,09/23/22 04:10:00 AM,22.824,59.553,11.8,,,
424,09/23/22 04:15:00 AM,22.872,59.561,11.8,,,
